week,political_leaning,Anger_Score,Disgust_Score,Fear_Score,Joy_Score,Neutral_Score,Sadness_Score,Surprise_Score
2023-09-05,Conservative,0.11704859070768833,0.12357806086677339,0.06842501406812541,0.024732543393788196,0.5486608479975396,0.033350842796439045,0.08420409844337458
2023-09-12,Conservative,0.15963011922289155,0.13009027554453553,0.049217996095795996,0.01324941231501108,0.5320998898297676,0.04063017948056947,0.07508212488678301
2023-09-19,Conservative,0.08964688713769624,0.10945622483732662,0.07530172411604309,0.031192744742206038,0.5812721106098577,0.03730489218681826,0.07582541894369879
2023-09-26,Conservative,0.10299143888079704,0.1208567136002458,0.07087478570267773,0.029093424472027948,0.5704714034123158,0.040999352698047366,0.0647128780997349
2023-10-03,Conservative,0.13234503936038136,0.09671271120725719,0.07179595971532723,0.027183222202842805,0.5462605640291192,0.03810224127045397,0.08760026569719338
2023-10-10,Conservative,0.1436881803323033,0.14747646940526732,0.13202859444509338,0.010246575843220864,0.4493977756766077,0.0473499131449904,0.06981249623650668
2023-10-17,Conservative,0.11663002516771995,0.14755481745169374,0.09237945552540704,0.013185299670608374,0.5438258629248112,0.03922809816464353,0.04719643959564802
2023-10-24,Conservative,0.10759573244616724,0.10667705648762685,0.07234858717179976,0.017504589278633506,0.5831865928831048,0.03794279872273722,0.07474464164062568
2023-10-31,Conservative,0.13787981080198716,0.11753555892257539,0.09732830831556565,0.016083479044693354,0.5214438522930769,0.03876242346588359,0.07096656844972132
2023-11-07,Conservative,0.09550257574252702,0.11157251981179186,0.11794529069690417,0.02197699489461224,0.5326702020082545,0.036661415066676716,0.08367100928226132
2023-11-14,Conservative,0.1110103182347589,0.12813880665987532,0.08563914372506058,0.026510607752961206,0.5224766302535212,0.049055046048995646,0.07716945254390957
2023-11-21,Conservative,0.13879395099403566,0.11554279379182768,0.09060081541210634,0.02491078417995079,0.5322905820496052,0.04058152583928483,0.05727955019955598
2023-11-28,Conservative,0.1558027405563105,0.14872746227171493,0.0808733892682496,0.021733394224119667,0.4853686934655939,0.03058185336455249,0.0769124690049356
2023-12-05,Conservative,0.14716309294641586,0.12696681438472057,0.056517068747545536,0.02010676834059615,0.5373137839938393,0.040857083109233694,0.07107539249808456
2023-12-12,Conservative,0.12724044592557437,0.1268169097828616,0.06636269148579027,0.01806040228691684,0.581237577183284,0.024377255461527508,0.055904717459598366
2023-12-19,Conservative,0.14054243732586172,0.14822126329875338,0.06309731253927829,0.016634610606606783,0.5195694628785656,0.03477419665632262,0.07716071875449197
2023-12-26,Conservative,0.10674457653506085,0.11996054541821227,0.08084856905424061,0.016349864438394313,0.5768094732498028,0.0329545988565364,0.06633237628412492
2024-01-02,Conservative,0.12756000174471352,0.10584503632877944,0.05519259618840489,0.0286969728267896,0.5394041864020382,0.03156406091859603,0.11173714553873315
2024-01-09,Conservative,0.10106724284487252,0.1114179157122257,0.0653128513552374,0.02382860320468541,0.5739095616235782,0.02937093850807011,0.09509288877021356
2024-01-16,Conservative,0.12158151280406547,0.15752363917367204,0.05662260416927203,0.01647322007319531,0.5424698268690153,0.03767671504191226,0.06765247691963436
2024-01-23,Conservative,0.13689281923331453,0.11667849209481386,0.0567366479625163,0.01629318587841354,0.5753644025355468,0.025732474832591456,0.07230197816378867
2024-01-30,Conservative,0.15440853575051927,0.12555535244028007,0.08580289774299497,0.015073856312828397,0.5080444589240591,0.03621816241637798,0.07489673749189481
2024-02-06,Conservative,0.15278668570124163,0.12279495415168082,0.04682200431151773,0.01783632643219704,0.5543786397235295,0.02872930434681074,0.07665208148897237
2024-02-13,Conservative,0.11355932021373241,0.1157317935629454,0.057262655411374846,0.027347874040683447,0.5919955879268045,0.031545969377565215,0.06255680129110604
2024-02-20,Conservative,0.09555955304168161,0.13692880868725474,0.06832783881034697,0.013355195247847538,0.5825924033198505,0.03311736204177137,0.07011883988957848
2024-02-27,Conservative,0.1386110912165075,0.14288807191792977,0.07465092148350458,0.020357924206976234,0.5124636856108223,0.04552805139975891,0.06550025333753055
2024-03-05,Conservative,0.14222388439475783,0.15240021433818365,0.0776559569790098,0.017967491877666667,0.4952717584058696,0.04788091637283912,0.06659977539817881
2024-03-12,Conservative,0.12015199626045077,0.1702650695611911,0.07522286069390145,0.01683557701857397,0.5205797815652884,0.035811133100651156,0.06113358154967589
2024-03-19,Conservative,0.15145509551092215,0.11995207623647308,0.06482406011548797,0.02972767687909354,0.5318137111733896,0.029498795227368972,0.07272858396649631
2024-03-26,Conservative,0.12012680916253092,0.1301163003534961,0.06401407334172296,0.02344007913610448,0.5519705081347331,0.038188693108248385,0.07214353798669347
